"level_idx","level","replicate","target_gini","target_aed","method","spearman","pearson","jaccard","num_called","num_truth","score_cor","score_spearman","bool_converged","runtime_sec","seed","h2","latent_scale","beta_0","gini_t2","gini_pooled","aed_mean","aed_min","aed_q05","aed_median","aed_q95","aed_max","t2_total","t2_max_clone","t2_num_zero","spearman_aed_t2size","pca_heritability","num_high_clones","num_high_cells","num_low_cells","num_high_t2","num_low_t2","num_progenitor_a","num_progenitor_b","num_t1_excluded_cospar","time_generate_sec","time_embed_sec"
6,0.85,1,0.5,0.85,"CYFER",0.8586,0.9816,0.6011,177,124,0.9579,0.9582,TRUE,7.178,2601,0.1056,1.159,-0.398,0.5367,0.3992,0.8336,0.1374,0.1997,0.7263,1.648,1.953,2905,263,2,-0.1084,0.249,25,250,750,1882,1023,249,717,20,0.9069,4.528
6,0.85,1,0.5,0.85,"CoSPAR",0.394,0.4676,0.1863,360,124,0.2415,0.1951,TRUE,45.55,2601,0.1056,1.159,-0.398,0.5367,0.3992,0.8336,0.1374,0.1997,0.7263,1.648,1.953,2905,263,2,-0.1084,0.249,25,250,750,1882,1023,249,717,20,0.9069,4.528
6,0.85,1,0.5,0.85,"Lineage-DE",0.4777,0.715,0.6176,96,124,NA,NA,TRUE,1.298,2601,0.1056,1.159,-0.398,0.5367,0.3992,0.8336,0.1374,0.1997,0.7263,1.648,1.953,2905,263,2,-0.1084,0.249,25,250,750,1882,1023,249,717,20,0.9069,4.528
6,0.85,2,0.5,0.85,"CYFER",0.7263,0.9605,0.37,272,139,0.953,0.949,TRUE,7.047,2602,0.1056,1.159,-0.3185,0.5198,0.3908,0.8576,0.07022,0.2852,0.7855,1.582,1.766,3030,236,0,-0.09568,0.2274,31,310,690,2099,931,308,675,0,0.8875,4.469
6,0.85,2,0.5,0.85,"CoSPAR",0.5603,0.4188,0.1286,572,139,0.2466,0.1765,TRUE,49.47,2602,0.1056,1.159,-0.3185,0.5198,0.3908,0.8576,0.07022,0.2852,0.7855,1.582,1.766,3030,236,0,-0.09568,0.2274,31,310,690,2099,931,308,675,0,0.8875,4.469
6,0.85,2,0.5,0.85,"Lineage-DE",0.5979,0.6774,0.4483,113,139,NA,NA,TRUE,1.288,2602,0.1056,1.159,-0.3185,0.5198,0.3908,0.8576,0.07022,0.2852,0.7855,1.582,1.766,3030,236,0,-0.09568,0.2274,31,310,690,2099,931,308,675,0,0.8875,4.469
7,1,1,0.5,1,"CYFER",0.8142,0.9803,0.5714,175,100,0.9628,0.9665,TRUE,8.445,2701,0,1.253,-0.5626,0.4795,0.3584,0.9212,0.1449,0.2655,0.8397,1.737,1.801,2959,327,1,-0.04019,0.1701,31,310,690,1948,1011,310,677,10,0.913,4.495
7,1,1,0.5,1,"CoSPAR",-0.1086,0.1187,0.05839,480,100,0.1246,0.06146,TRUE,47.35,2701,0,1.253,-0.5626,0.4795,0.3584,0.9212,0.1449,0.2655,0.8397,1.737,1.801,2959,327,1,-0.04019,0.1701,31,310,690,1948,1011,310,677,10,0.913,4.495
7,1,1,0.5,1,"Lineage-DE",0.2461,0.4516,0,0,100,NA,NA,TRUE,1.551,2701,0,1.253,-0.5626,0.4795,0.3584,0.9212,0.1449,0.2655,0.8397,1.737,1.801,2959,327,1,-0.04019,0.1701,31,310,690,1948,1011,310,677,10,0.913,4.495
7,1,2,0.5,1,"CYFER",0.8324,0.9805,0.364,283,103,0.951,0.9542,TRUE,7,2702,0,1.253,-0.7326,0.5247,0.3987,0.9505,0.12,0.2812,0.9214,1.676,1.835,3163,223,1,0.03204,0.1437,28,280,720,2116,1047,278,702,10,0.9167,4.546
7,1,2,0.5,1,"CoSPAR",0.0407,0.2364,0.0922,513,103,0.153,0.1285,TRUE,50.55,2702,0,1.253,-0.7326,0.5247,0.3987,0.9505,0.12,0.2812,0.9214,1.676,1.835,3163,223,1,0.03204,0.1437,28,280,720,2116,1047,278,702,10,0.9167,4.546
7,1,2,0.5,1,"Lineage-DE",0.2175,0.4693,0.009709,1,103,NA,NA,TRUE,1.312,2702,0,1.253,-0.7326,0.5247,0.3987,0.9505,0.12,0.2812,0.9214,1.676,1.835,3163,223,1,0.03204,0.1437,28,280,720,2116,1047,278,702,10,0.9167,4.546
