"level_idx","level","replicate","target_gini","target_aed","method","spearman","pearson","jaccard","num_called","num_truth","score_cor","score_spearman","bool_converged","runtime_sec","seed","h2","latent_scale","beta_0","gini_t2","gini_pooled","aed_mean","aed_min","aed_q05","aed_median","aed_q95","aed_max","t2_total","t2_max_clone","t2_num_zero","spearman_aed_t2size","pca_heritability","num_high_clones","num_high_cells","num_low_cells","num_high_t2","num_low_t2","num_progenitor_a","num_progenitor_b","num_t1_excluded_cospar","time_generate_sec","time_embed_sec"
1,0.3,7,0.3,0.4,"CYFER",0.9201,0.9773,0.7622,154,135,0.9294,0.9207,TRUE,5.716,1107,0.8304,0.3672,0.9588,0.2929,0.2192,0.4049,0.1773,0.2278,0.3752,0.7047,1.086,2977,103,0,0.07986,0.6353,40,400,600,1820,1157,390,576,0,0.9879,4.753
1,0.3,7,0.3,0.4,"CoSPAR",0.756,0.87,0.6242,133,135,0.6624,0.6243,TRUE,20.76,1107,0.8304,0.3672,0.9588,0.2929,0.2192,0.4049,0.1773,0.2278,0.3752,0.7047,1.086,2977,103,0,0.07986,0.6353,40,400,600,1820,1157,390,576,0,0.9879,4.753
1,0.3,7,0.3,0.4,"Lineage-DE",0.795,0.8983,0.5918,177,135,NA,NA,TRUE,1.464,1107,0.8304,0.3672,0.9588,0.2929,0.2192,0.4049,0.1773,0.2278,0.3752,0.7047,1.086,2977,103,0,0.07986,0.6353,40,400,600,1820,1157,390,576,0,0.9879,4.753
1,0.3,8,0.3,0.4,"CYFER",0.8861,0.964,0.7078,145,118,0.9015,0.8997,TRUE,5.299,1108,0.8304,0.3672,0.8435,0.2793,0.21,0.4163,0.189,0.2381,0.3899,0.7382,0.9277,3028,80,0,-0.0605,0.625,40,400,600,1821,1207,394,585,0,0.9104,4.769
1,0.3,8,0.3,0.4,"CoSPAR",0.627,0.8187,0.5732,129,118,0.6619,0.6052,TRUE,22.4,1108,0.8304,0.3672,0.8435,0.2793,0.21,0.4163,0.189,0.2381,0.3899,0.7382,0.9277,3028,80,0,-0.0605,0.625,40,400,600,1821,1207,394,585,0,0.9104,4.769
1,0.3,8,0.3,0.4,"Lineage-DE",0.649,0.8436,0.5647,148,118,NA,NA,TRUE,1.351,1108,0.8304,0.3672,0.8435,0.2793,0.21,0.4163,0.189,0.2381,0.3899,0.7382,0.9277,3028,80,0,-0.0605,0.625,40,400,600,1821,1207,394,585,0,0.9104,4.769
1,0.3,9,0.3,0.4,"CYFER",0.9043,0.9694,0.6543,182,129,0.905,0.9023,TRUE,5.468,1109,0.8304,0.3672,0.9623,0.2931,0.2199,0.3975,0.1656,0.2113,0.3893,0.6271,1.002,3006,101,0,-0.2145,0.6419,41,410,590,1857,1149,398,582,0,0.959,4.547
1,0.3,9,0.3,0.4,"CoSPAR",0.648,0.818,0.4466,169,129,0.67,0.6236,TRUE,20.14,1109,0.8304,0.3672,0.9623,0.2931,0.2199,0.3975,0.1656,0.2113,0.3893,0.6271,1.002,3006,101,0,-0.2145,0.6419,41,410,590,1857,1149,398,582,0,0.959,4.547
1,0.3,9,0.3,0.4,"Lineage-DE",0.7021,0.8445,0.418,217,129,NA,NA,TRUE,1.319,1109,0.8304,0.3672,0.9623,0.2931,0.2199,0.3975,0.1656,0.2113,0.3893,0.6271,1.002,3006,101,0,-0.2145,0.6419,41,410,590,1857,1149,398,582,0,0.959,4.547
1,0.3,10,0.3,0.4,"CYFER",0.8457,0.9507,0.6875,130,113,0.8915,0.8757,TRUE,5.368,1110,0.8304,0.3672,0.935,0.2683,0.2007,0.3978,0.1599,0.2012,0.3627,0.6169,1.366,2971,116,0,-0.04529,0.6416,44,440,560,1864,1107,423,547,0,0.9565,4.458
1,0.3,10,0.3,0.4,"CoSPAR",0.54,0.767,0.6111,90,113,0.5863,0.5485,TRUE,19.95,1110,0.8304,0.3672,0.935,0.2683,0.2007,0.3978,0.1599,0.2012,0.3627,0.6169,1.366,2971,116,0,-0.04529,0.6416,44,440,560,1864,1107,423,547,0,0.9565,4.458
1,0.3,10,0.3,0.4,"Lineage-DE",0.5934,0.8011,0.609,101,113,NA,NA,TRUE,1.349,1110,0.8304,0.3672,0.935,0.2683,0.2007,0.3978,0.1599,0.2012,0.3627,0.6169,1.366,2971,116,0,-0.04529,0.6416,44,440,560,1864,1107,423,547,0,0.9565,4.458
1,0.3,11,0.3,0.4,"CYFER",0.8756,0.956,0.6415,194,154,0.9104,0.9035,TRUE,5.149,1111,0.8304,0.3672,0.9184,0.3076,0.2307,0.4012,0.1791,0.2151,0.3779,0.6875,0.8814,2996,80,0,-0.06764,0.6385,44,440,560,1983,1013,423,545,0,0.9421,4.634
1,0.3,11,0.3,0.4,"CoSPAR",0.6811,0.8243,0.4698,187,154,0.6481,0.605,TRUE,20.4,1111,0.8304,0.3672,0.9184,0.3076,0.2307,0.4012,0.1791,0.2151,0.3779,0.6875,0.8814,2996,80,0,-0.06764,0.6385,44,440,560,1983,1013,423,545,0,0.9421,4.634
1,0.3,11,0.3,0.4,"Lineage-DE",0.7116,0.845,0.4457,219,154,NA,NA,TRUE,1.351,1111,0.8304,0.3672,0.9184,0.3076,0.2307,0.4012,0.1791,0.2151,0.3779,0.6875,0.8814,2996,80,0,-0.06764,0.6385,44,440,560,1983,1013,423,545,0,0.9421,4.634
1,0.3,12,0.3,0.4,"CYFER",0.874,0.9657,0.6879,160,132,0.8986,0.8943,TRUE,5.731,1112,0.8304,0.3672,0.9262,0.3452,0.2603,0.3741,0.1654,0.2115,0.3495,0.5956,0.9486,3067,136,0,0.004329,0.663,42,420,580,2056,1011,416,579,0,0.9816,5.493
1,0.3,12,0.3,0.4,"CoSPAR",0.7615,0.9049,0.645,146,132,0.7112,0.6857,TRUE,19.39,1112,0.8304,0.3672,0.9262,0.3452,0.2603,0.3741,0.1654,0.2115,0.3495,0.5956,0.9486,3067,136,0,0.004329,0.663,42,420,580,2056,1011,416,579,0,0.9816,5.493
1,0.3,12,0.3,0.4,"Lineage-DE",0.8166,0.9297,0.6886,150,132,NA,NA,TRUE,1.335,1112,0.8304,0.3672,0.9262,0.3452,0.2603,0.3741,0.1654,0.2115,0.3495,0.5956,0.9486,3067,136,0,0.004329,0.663,42,420,580,2056,1011,416,579,0,0.9816,5.493
1,0.3,13,0.3,0.4,"CYFER",0.9051,0.971,0.7754,135,110,0.9213,0.9171,TRUE,5.011,1113,0.8304,0.3672,0.968,0.2726,0.2037,0.4016,0.1698,0.2319,0.3827,0.6268,0.8352,2956,68,0,0.001987,0.6382,44,440,560,1878,1078,426,550,0,1.023,4.517
1,0.3,13,0.3,0.4,"CoSPAR",0.7085,0.8713,0.7304,89,110,0.6678,0.6305,TRUE,20.8,1113,0.8304,0.3672,0.968,0.2726,0.2037,0.4016,0.1698,0.2319,0.3827,0.6268,0.8352,2956,68,0,0.001987,0.6382,44,440,560,1878,1078,426,550,0,1.023,4.517
1,0.3,13,0.3,0.4,"Lineage-DE",0.7543,0.904,0.7542,97,110,NA,NA,TRUE,1.507,1113,0.8304,0.3672,0.968,0.2726,0.2037,0.4016,0.1698,0.2319,0.3827,0.6268,0.8352,2956,68,0,0.001987,0.6382,44,440,560,1878,1078,426,550,0,1.023,4.517
1,0.3,14,0.3,0.4,"CYFER",0.9121,0.9725,0.689,175,178,0.9153,0.9155,TRUE,6.469,1114,0.8304,0.3672,0.9809,0.2985,0.2238,0.3873,0.1442,0.2235,0.3495,0.7299,0.9515,2996,100,0,0.05426,0.6511,45,450,550,2006,990,439,541,0,0.8997,4.502
1,0.3,14,0.3,0.4,"CoSPAR",0.8244,0.9113,0.5732,198,178,0.7149,0.685,TRUE,18.59,1114,0.8304,0.3672,0.9809,0.2985,0.2238,0.3873,0.1442,0.2235,0.3495,0.7299,0.9515,2996,100,0,0.05426,0.6511,45,450,550,2006,990,439,541,0,0.8997,4.502
1,0.3,14,0.3,0.4,"Lineage-DE",0.8612,0.9317,0.5802,236,178,NA,NA,TRUE,1.342,1114,0.8304,0.3672,0.9809,0.2985,0.2238,0.3873,0.1442,0.2235,0.3495,0.7299,0.9515,2996,100,0,0.05426,0.6511,45,450,550,2006,990,439,541,0,0.8997,4.502
1,0.3,15,0.3,0.4,"CYFER",0.9547,0.9861,0.783,206,172,0.9383,0.937,TRUE,5.361,1115,0.8304,0.3672,0.9383,0.3261,0.244,0.4141,0.1764,0.2067,0.3768,0.789,0.9631,2974,79,0,0.06411,0.627,43,430,570,1983,991,408,553,0,0.9543,4.953
1,0.3,15,0.3,0.4,"CoSPAR",0.8101,0.9103,0.574,179,172,0.6996,0.6642,TRUE,21.94,1115,0.8304,0.3672,0.9383,0.3261,0.244,0.4141,0.1764,0.2067,0.3768,0.789,0.9631,2974,79,0,0.06411,0.627,43,430,570,1983,991,408,553,0,0.9543,4.953
1,0.3,15,0.3,0.4,"Lineage-DE",0.8573,0.9385,0.6262,176,172,NA,NA,TRUE,1.355,1115,0.8304,0.3672,0.9383,0.3261,0.244,0.4141,0.1764,0.2067,0.3768,0.789,0.9631,2974,79,0,0.06411,0.627,43,430,570,1983,991,408,553,0,0.9543,4.953
1,0.3,16,0.3,0.4,"CYFER",0.9118,0.9667,0.6833,142,161,0.9054,0.9004,TRUE,5.115,1116,0.8304,0.3672,0.9572,0.2851,0.2151,0.4062,0.1992,0.2284,0.3783,0.633,0.895,3072,80,0,-0.02577,0.6341,45,450,550,2010,1062,438,547,0,1.026,4.496
1,0.3,16,0.3,0.4,"CoSPAR",0.6922,0.842,0.4915,103,161,0.6697,0.6235,TRUE,19.81,1116,0.8304,0.3672,0.9572,0.2851,0.2151,0.4062,0.1992,0.2284,0.3783,0.633,0.895,3072,80,0,-0.02577,0.6341,45,450,550,2010,1062,438,547,0,1.026,4.496
1,0.3,16,0.3,0.4,"Lineage-DE",0.7476,0.8813,0.514,110,161,NA,NA,TRUE,1.349,1116,0.8304,0.3672,0.9572,0.2851,0.2151,0.4062,0.1992,0.2284,0.3783,0.633,0.895,3072,80,0,-0.02577,0.6341,45,450,550,2010,1062,438,547,0,1.026,4.496
1,0.3,17,0.3,0.4,"CYFER",0.8995,0.9719,0.8222,131,115,0.9233,0.9129,TRUE,7.409,1117,0.8304,0.3672,1.002,0.3084,0.2306,0.4207,0.1867,0.2398,0.3964,0.6749,1.097,2965,121,0,0.07567,0.621,44,440,560,1947,1018,422,538,0,0.9401,4.547
1,0.3,17,0.3,0.4,"CoSPAR",0.6796,0.8663,0.6815,112,115,0.681,0.6394,TRUE,20.54,1117,0.8304,0.3672,1.002,0.3084,0.2306,0.4207,0.1867,0.2398,0.3964,0.6749,1.097,2965,121,0,0.07567,0.621,44,440,560,1947,1018,422,538,0,0.9401,4.547
1,0.3,17,0.3,0.4,"Lineage-DE",0.7501,0.9053,0.6849,131,115,NA,NA,TRUE,1.405,1117,0.8304,0.3672,1.002,0.3084,0.2306,0.4207,0.1867,0.2398,0.3964,0.6749,1.097,2965,121,0,0.07567,0.621,44,440,560,1947,1018,422,538,0,0.9401,4.547
1,0.3,18,0.3,0.4,"CYFER",0.8466,0.9292,0.432,309,165,0.8246,0.8156,TRUE,4.926,1118,0.8304,0.3672,0.9611,0.3087,0.2306,0.4059,0.1813,0.2099,0.3858,0.6502,1.198,2951,94,0,0.07564,0.6344,38,380,620,1775,1176,362,601,0,0.8832,4.509
1,0.3,18,0.3,0.4,"CoSPAR",0.7749,0.8654,0.5581,170,165,0.6658,0.5997,TRUE,20.4,1118,0.8304,0.3672,0.9611,0.3087,0.2306,0.4059,0.1813,0.2099,0.3858,0.6502,1.198,2951,94,0,0.07564,0.6344,38,380,620,1775,1176,362,601,0,0.8832,4.509
