"level_idx","level","replicate","target_gini","target_aed","method","spearman","pearson","jaccard","num_called","num_truth","score_cor","score_spearman","bool_converged","runtime_sec","seed","h2","latent_scale","beta_0","gini_t2","gini_pooled","aed_mean","aed_min","aed_q05","aed_median","aed_q95","aed_max","t2_total","t2_max_clone","t2_num_zero","spearman_aed_t2size","pca_heritability","num_high_clones","num_high_cells","num_low_cells","num_high_t2","num_low_t2","num_progenitor_a","num_progenitor_b","num_t1_excluded_cospar","time_generate_sec","time_embed_sec"
1,0.1,12,0.5,0.1,"CYFER",0.9373,0.9882,0.7898,156,159,0.97,0.9627,TRUE,5.826,2112,1,0.6191,0.6378,0.4704,0.3521,0.1255,0.05137,0.07136,0.1195,0.221,0.3391,2976,204,1,-0.01223,0.887,34,340,660,2022,954,340,650,10,0.8783,4.454
1,0.1,12,0.5,0.1,"CoSPAR",0.6046,0.8722,0.5707,141,159,0.725,0.6645,TRUE,11.15,2112,1,0.6191,0.6378,0.4704,0.3521,0.1255,0.05137,0.07136,0.1195,0.221,0.3391,2976,204,1,-0.01223,0.887,34,340,660,2022,954,340,650,10,0.8783,4.454
1,0.1,12,0.5,0.1,"Lineage-DE",0.6658,0.9045,0.5604,164,159,NA,NA,TRUE,1.746,2112,1,0.6191,0.6378,0.4704,0.3521,0.1255,0.05137,0.07136,0.1195,0.221,0.3391,2976,204,1,-0.01223,0.887,34,340,660,2022,954,340,650,10,0.8783,4.454
1,0.1,13,0.5,0.1,"CYFER",0.9579,0.9894,0.7099,256,245,0.9514,0.9471,TRUE,6.48,2113,1,0.6191,0.4767,0.5036,0.38,0.1264,0.0504,0.07257,0.1153,0.2203,0.3182,3073,196,0,0.291,0.8861,30,300,700,2084,989,300,700,0,0.912,4.895
1,0.1,13,0.5,0.1,"CoSPAR",0.7535,0.9289,0.4341,125,245,0.7899,0.6318,TRUE,12.96,2113,1,0.6191,0.4767,0.5036,0.38,0.1264,0.0504,0.07257,0.1153,0.2203,0.3182,3073,196,0,0.291,0.8861,30,300,700,2084,989,300,700,0,0.912,4.895
1,0.1,13,0.5,0.1,"Lineage-DE",0.8499,0.9615,0.5178,139,245,NA,NA,TRUE,1.319,2113,1,0.6191,0.4767,0.5036,0.38,0.1264,0.0504,0.07257,0.1153,0.2203,0.3182,3073,196,0,0.291,0.8861,30,300,700,2084,989,300,700,0,0.912,4.895
1,0.1,14,0.5,0.1,"CYFER",0.9855,0.9937,0.844,778,723,0.9654,0.9617,TRUE,6.597,2114,1,0.6191,0.6236,0.4907,0.3686,0.1181,0.05459,0.06995,0.1038,0.1994,0.3471,3019,181,0,-0.03659,0.8936,31,310,690,2048,971,310,690,0,0.9587,4.463
1,0.1,14,0.5,0.1,"CoSPAR",0.8123,0.9062,0.4286,407,723,0.7622,0.6359,TRUE,11.87,2114,1,0.6191,0.6236,0.4907,0.3686,0.1181,0.05459,0.06995,0.1038,0.1994,0.3471,3019,181,0,-0.03659,0.8936,31,310,690,2048,971,310,690,0,0.9587,4.463
1,0.1,14,0.5,0.1,"Lineage-DE",0.8576,0.932,0.5427,559,723,NA,NA,TRUE,1.334,2114,1,0.6191,0.6236,0.4907,0.3686,0.1181,0.05459,0.06995,0.1038,0.1994,0.3471,3019,181,0,-0.03659,0.8936,31,310,690,2048,971,310,690,0,0.9587,4.463
1,0.1,15,0.5,0.1,"CYFER",0.9546,0.9909,0.7418,170,201,0.9628,0.9581,TRUE,8.494,2115,1,0.6191,0.4738,0.5556,0.4147,0.1202,0.05746,0.07349,0.1138,0.1831,0.2581,2944,322,0,0.09778,0.8917,29,290,710,2081,863,290,710,0,1.552,4.601
